t,UAB
0.089453,0.95001
0.089648,0.95001
0.089844,0.95001
0.090039,0.95001
0.090234,0.95001
0.09043,0.950011
0.090625,0.950011
0.09082,0.950011
0.091016,0.950011
0.091211,0.950012
0.091406,0.950012
0.091602,0.950012
0.091797,0.950012
0.091992,0.950012
0.092188,0.950013
0.092383,0.950013
0.092578,0.950013
0.092773,0.950013
0.092969,0.950013
0.093164,0.950014
0.093359,0.950014
0.093555,0.950014
0.09375,0.950014
0.093945,0.950014
0.094141,0.950015
0.094336,0.950015
0.094531,0.950015
0.094727,0.950015
0.094922,0.950015
0.095117,0.950016
0.095312,0.950016
0.095508,0.950016
0.095703,0.950016
0.095898,0.950016
0.096094,0.950017
0.096289,0.950017
0.096484,0.950017
0.09668,0.950017
0.096875,0.950018
0.09707,0.950018
0.097266,0.950018
0.097461,0.950018
0.097656,0.950018
0.097852,0.950019
0.098047,0.950019
0.098242,0.950019
0.098437,0.950019
0.098633,0.950019
0.098828,0.95002
0.099023,0.95002
0.099219,0.95002
0.099414,0.95002
0.099609,0.95002
0.099805,0.950021
0.1,0.950021
0.100195,0.950021
0.100391,0.950021
0.100586,0.950021
0.100781,0.950022
0.100977,0.950022
0.101172,0.950022
0.101367,0.950022
0.101563,0.950022
0.101758,0.950023
0.101953,0.950023
0.102148,0.950023
0.102344,0.950022
0.102539,0.950022
0.102734,0.950021
0.10293,0.95002
0.103125,0.950019
0.10332,0.950018
0.103516,0.950017
0.103711,0.950016
0.103906,0.950016
0.104102,0.950015
0.104297,0.950014
0.104492,0.950013
0.104688,0.950012
0.104883,0.950011
0.105078,0.95001
0.105273,0.95001
0.105469,0.950009
0.105664,0.950008
0.105859,0.950007
0.106055,0.950006
0.10625,0.950005
0.106445,0.950004
0.106641,0.950003
0.106836,0.950003
0.107031,0.950002
0.107227,0.950001
0.107422,0.95
0.107617,0.949999
0.107813,0.949998
0.108008,0.949997
0.108203,0.949997
0.108398,0.949996
0.108594,0.949995
0.108789,0.949994
0.108984,0.949993
0.10918,0.949992
0.109375,0.949991
0.10957,0.949991
0.109766,0.94999
0.109961,0.949989
0.110156,0.949988
0.110352,0.949987
0.110547,0.949986
0.110742,0.949985
0.110937,0.949985
0.111133,0.949984
0.111328,0.949983
0.111523,0.949982
0.111719,0.949981
0.111914,0.94998
0.112109,0.949979
0.112305,0.949979
0.1125,0.949978
0.112695,0.949977
0.112891,0.949976
0.113086,0.949975
0.113281,0.949974
0.113477,0.949973
0.113672,0.949973
0.113867,0.949972
0.114063,0.949971
0.114258,0.94997
0.114453,0.949969
0.114648,0.949968
0.114844,0.949967
0.115039,0.949966
0.115234,0.949966
0.11543,0.949965
0.115625,0.949964
0.11582,0.949963
0.116016,0.949962
0.116211,0.949961
0.116406,0.94996
0.116602,0.94996
0.116797,0.949959
0.116992,0.949958
0.117188,0.949957
0.117383,0.949956
0.117578,0.949955
0.117773,0.949954
0.117969,0.949954
0.118164,0.949953
0.118359,0.949952
0.118555,0.949951
0.11875,0.94995
0.118945,0.949949
0.119141,0.949948
0.119336,0.949948
