t,UAB(V),UAB,delay,output
3.385,100.19,1.0019,-0.00195,0.99995
3.385625,100.19,1.0019,-0.00195,0.99995
3.38625,100.19,1.0019,-0.00195,0.99995
3.386875,100.19,1.0019,-0.00195,0.99995
3.3875,100.19,1.0019,-0.00195,0.99995
3.388125,100.19,1.0019,-0.00195,0.99995
3.38875,100.21,1.0021,-0.00195,1.00015
3.389375,100.21,1.0021,-0.00195,1.00015
3.39,100.21,1.0021,-0.00195,1.00015
3.390625,100.21,1.0021,-0.00195,1.00015
3.39125,100.21,1.0021,-0.00195,1.00015
3.391875,100.2,1.002,-0.00195,1.00005
3.3925,100.2,1.002,-0.00195,1.00005
3.393125,100.2,1.002,-0.00195,1.00005
3.39375,100.2,1.002,-0.00195,1.00005
3.394375,100.19,1.0019,-0.00195,0.99995
3.395,100.19,1.0019,-0.00195,0.99995
3.395625,100.19,1.0019,-0.00195,0.99995
3.39625,100.19,1.0019,-0.00195,0.99995
3.396875,100.19,1.0019,-0.00195,0.99995
3.3975,100.19,1.0019,-0.00195,0.99995
3.398125,100.19,1.0019,-0.00195,0.99995
3.39875,100.21,1.0021,-0.00195,1.00015
3.399375,100.21,1.0021,-0.00195,1.00015
3.4,100.21,1.0021,-0.00195,1.00015
3.400625,100.21,1.0021,-0.00195,1.00015
3.40125,100.21,1.0021,-0.00195,1.00015
3.401875,100.23,1.0023,-0.00195,1.00035
3.4025,100.23,1.0023,-0.00195,1.00035
3.403125,100.23,1.0023,-0.00195,1.00035
3.40375,100.23,1.0023,-0.00195,1.00035
3.404375,100.23,1.0023,-0.00195,1.00035
3.405,100.23,1.0023,-0.00195,1.00035
3.405625,100.23,1.0023,-0.00195,1.00035
3.40625,100.23,1.0023,-0.00195,1.00035
3.406875,100.23,1.0023,-0.00195,1.00035
3.4075,100.23,1.0023,-0.00195,1.00035
3.408125,100.23,1.0023,-0.00195,1.00035
3.40875,100.21,1.0021,-0.00195,1.00015
3.409375,100.21,1.0021,-0.00195,1.00015
3.41,100.21,1.0021,-0.00195,1.00015
3.410625,100.21,1.0021,-0.00195,1.00015
3.41125,100.21,1.0021,-0.00195,1.00015
3.411875,100.21,1.0021,-0.00195,1.00015
3.4125,100.22,1.0022,-0.00195,1.00025
3.413125,100.22,1.0022,-0.00195,1.00025
3.41375,100.22,1.0022,-0.00195,1.00025
3.414375,100.22,1.0022,-0.00195,1.00025
3.415,100.21,1.0021,-0.00195,1.00015
3.415625,100.21,1.0021,-0.00195,1.00015
3.41625,100.21,1.0021,-0.00195,1.00015
3.416875,100.21,1.0021,-0.00195,1.00015
3.4175,100.21,1.0021,-0.00195,1.00015
3.418125,100.21,1.0021,-0.00195,1.00015
3.41875,100.19,1.0019,-0.00195,0.99995
3.419375,100.19,1.0019,-0.00195,0.99995
3.42,100.19,1.0019,-0.00195,0.99995
3.420625,100.19,1.0019,-0.00195,0.99995
3.42125,100.19,1.0019,-0.00195,0.99995
3.421875,100.17,1.0017,-0.00195,0.99975
3.4225,100.17,1.0017,-0.00195,0.99975
3.423125,100.17,1.0017,-0.00195,0.99975
3.42375,100.17,1.0017,-0.00195,0.99975
3.424375,100.17,1.0017,-0.00195,0.99975
3.425,100.17,1.0017,-0.00195,0.99975
3.425625,100.17,1.0017,-0.00195,0.99975
3.42625,100.17,1.0017,-0.00195,0.99975
3.426875,100.17,1.0017,-0.00195,0.99975
3.4275,100.17,1.0017,-0.00195,0.99975
3.428125,100.17,1.0017,-0.00195,0.99975
3.42875,100.19,1.0019,-0.00195,0.99995
3.429375,100.19,1.0019,-0.00195,0.99995
3.43,100.2,1.002,-0.00195,1.00005
3.430625,100.19,1.0019,-0.00195,0.99995
3.43125,100.2,1.002,-0.00195,1.00005
3.431875,100.2,1.002,-0.00195,1.00005
3.4325,100.2,1.002,-0.00195,1.00005
3.433125,100.2,1.002,-0.00195,1.00005
3.43375,100.19,1.0019,-0.00195,0.99995
3.434375,100.19,1.0019,-0.00195,0.99995
3.435,100.19,1.0019,-0.00195,0.99995
3.435625,100.19,1.0019,-0.00195,0.99995
3.43625,100.19,1.0019,-0.00195,0.99995
3.436875,100.19,1.0019,-0.00195,0.99995
3.4375,100.19,1.0019,-0.00195,0.99995
3.438125,100.19,1.0019,-0.00195,0.99995
3.43875,100.22,1.0022,-0.00195,1.00025
3.439375,100.22,1.0022,-0.00195,1.00025
3.44,100.22,1.0022,-0.00195,1.00025
3.440625,100.22,1.0022,-0.00195,1.00025
3.44125,100.22,1.0022,-0.00195,1.00025
3.441875,100.23,1.0023,-0.00195,1.00035
3.4425,100.23,1.0023,-0.00195,1.00035
3.443125,100.23,1.0023,-0.00195,1.00035
3.44375,100.23,1.0023,-0.00195,1.00035
3.444375,100.23,1.0023,-0.00195,1.00035
3.445,100.23,1.0023,-0.00195,1.00035
3.445625,100.23,1.0023,-0.00195,1.00035
3.44625,100.23,1.0023,-0.00195,1.00035
3.446875,100.23,1.0023,-0.00195,1.00035
3.4475,100.23,1.0023,-0.00195,1.00035
3.448125,100.23,1.0023,-0.00195,1.00035
3.44875,100.21,1.0021,-0.00195,1.00015
3.449375,100.21,1.0021,-0.00195,1.00015
3.45,100.21,1.0021,-0.00195,1.00015
3.450625,100.21,1.0021,-0.00195,1.00015
3.45125,100.21,1.0021,-0.00195,1.00015
3.451875,100.2,1.002,-0.00195,1.00005
3.4525,100.19,1.0019,-0.00195,0.99995
3.453125,100.19,1.0019,-0.00195,0.99995
3.45375,100.19,1.0019,-0.00195,0.99995
3.454375,100.19,1.0019,-0.00195,0.99995
3.455,100.19,1.0019,-0.00195,0.99995
3.455625,100.19,1.0019,-0.00195,0.99995
3.45625,100.19,1.0019,-0.00195,0.99995
3.456875,100.19,1.0019,-0.00195,0.99995
3.4575,100.19,1.0019,-0.00195,0.99995
3.458125,100.19,1.0019,-0.00195,0.99995
3.45875,100.17,1.0017,-0.00195,0.99975
3.459375,100.17,1.0017,-0.00195,0.99975
3.46,100.17,1.0017,-0.00195,0.99975
3.460625,100.17,1.0017,-0.00195,0.99975
3.46125,100.17,1.0017,-0.00195,0.99975
3.461875,100.18,1.0018,-0.00195,0.99985
3.4625,100.18,1.0018,-0.00195,0.99985
3.463125,100.18,1.0018,-0.00195,0.99985
3.46375,100.18,1.0018,-0.00195,0.99985
3.464375,100.18,1.0018,-0.00195,0.99985
3.465,100.18,1.0018,-0.00195,0.99985
3.465625,100.17,1.0017,-0.00195,0.99975
3.46625,100.17,1.0017,-0.00195,0.99975
3.466875,100.17,1.0017,-0.00195,0.99975
3.4675,100.17,1.0017,-0.00195,0.99975
3.468125,100.17,1.0017,-0.00195,0.99975
3.46875,100.19,1.0019,-0.00195,0.99995
3.469375,100.2,1.002,-0.00195,1.00005
3.47,100.2,1.002,-0.00195,1.00005
3.470625,100.19,1.0019,-0.00195,0.99995
3.47125,100.2,1.002,-0.00195,1.00005
3.471875,100.21,1.0021,-0.00195,1.00015
3.4725,100.21,1.0021,-0.00195,1.00015
3.473125,100.21,1.0021,-0.00195,1.00015
3.47375,100.21,1.0021,-0.00195,1.00015
3.474375,100.21,1.0021,-0.00195,1.00015
3.475,100.21,1.0021,-0.00195,1.00015
3.475625,100.21,1.0021,-0.00195,1.00015
3.47625,100.21,1.0021,-0.00195,1.00015
3.476875,100.21,1.0021,-0.00195,1.00015
3.4775,100.21,1.0021,-0.00195,1.00015
3.478125,100.21,1.0021,-0.00195,1.00015
3.47875,100.23,1.0023,-0.00195,1.00035
3.479375,100.23,1.0023,-0.00195,1.00035
3.48,100.23,1.0023,-0.00195,1.00035
3.480625,100.23,1.0023,-0.00195,1.00035
3.48125,100.23,1.0023,-0.00195,1.00035
3.481875,100.23,1.0023,-0.00195,1.00035
3.4825,100.23,1.0023,-0.00195,1.00035
3.483125,100.23,1.0023,-0.00195,1.00035
3.48375,100.23,1.0023,-0.00195,1.00035
3.484375,100.23,1.0023,-0.00195,1.00035
3.485,100.23,1.0023,-0.00195,1.00035
3.485625,100.23,1.0023,-0.00195,1.00035
3.48625,100.23,1.0023,-0.00195,1.00035
3.486875,100.23,1.0023,-0.00195,1.00035
3.4875,100.23,1.0023,-0.00195,1.00035
3.488125,100.23,1.0023,-0.00195,1.00035
3.48875,100.2,1.002,-0.00195,1.00005
3.489375,100.2,1.002,-0.00195,1.00005
3.49,100.2,1.002,-0.00195,1.00005
3.490625,100.21,1.0021,-0.00195,1.00015
3.49125,100.21,1.0021,-0.00195,1.00015
3.491875,100.19,1.0019,-0.00195,0.99995
3.4925,100.19,1.0019,-0.00195,0.99995
3.493125,100.19,1.0019,-0.00195,0.99995
3.49375,100.19,1.0019,-0.00195,0.99995
3.494375,100.19,1.0019,-0.00195,0.99995
3.495,100.19,1.0019,-0.00195,0.99995
3.495625,100.19,1.0019,-0.00195,0.99995
3.49625,100.19,1.0019,-0.00195,0.99995
3.496875,100.19,1.0019,-0.00195,0.99995
3.4975,100.19,1.0019,-0.00195,0.99995
3.498125,100.19,1.0019,-0.00195,0.99995
3.49875,100.17,1.0017,-0.00195,0.99975
3.499375,100.17,1.0017,-0.00195,0.99975
3.5,100.17,1.0017,-0.00195,0.99975
3.500625,100.17,1.0017,-0.00195,0.99975
3.50125,100.17,1.0017,-0.00195,0.99975
3.501875,100.15,1.0015,-0.00195,0.99955
3.5025,100.16,1.0016,-0.00195,0.99965
3.503125,100.16,1.0016,-0.00195,0.99965
3.50375,100.16,1.0016,-0.00195,0.99965
3.504375,100.16,1.0016,-0.00195,0.99965
3.505,100.16,1.0016,-0.00195,0.99965
3.505625,100.16,1.0016,-0.00195,0.99965
3.50625,100.16,1.0016,-0.00195,0.99965
3.506875,100.16,1.0016,-0.00195,0.99965
3.5075,100.16,1.0016,-0.00195,0.99965
3.508125,100.16,1.0016,-0.00195,0.99965
3.50875,100.18,1.0018,-0.00195,0.99985
3.509375,100.18,1.0018,-0.00195,0.99985
3.51,100.18,1.0018,-0.00195,0.99985
3.510625,100.18,1.0018,-0.00195,0.99985
3.51125,100.18,1.0018,-0.00195,0.99985
3.511875,100.19,1.0019,-0.00195,0.99995
3.5125,100.2,1.002,-0.00195,1.00005
3.513125,100.2,1.002,-0.00195,1.00005
3.51375,100.2,1.002,-0.00195,1.00005
3.514375,100.2,1.002,-0.00195,1.00005
3.515,100.2,1.002,-0.00195,1.00005
3.515625,100.2,1.002,-0.00195,1.00005
3.51625,100.2,1.002,-0.00195,1.00005
3.516875,100.2,1.002,-0.00195,1.00005
3.5175,100.2,1.002,-0.00195,1.00005
3.518125,100.2,1.002,-0.00195,1.00005
3.51875,100.21,1.0021,-0.00195,1.00015
3.519375,100.22,1.0022,-0.00195,1.00025
3.52,100.22,1.0022,-0.00195,1.00025
3.520625,100.22,1.0022,-0.00195,1.00025
3.52125,100.22,1.0022,-0.00195,1.00025
3.521875,100.23,1.0023,-0.00195,1.00035
3.5225,100.22,1.0022,-0.00195,1.00025
3.523125,100.22,1.0022,-0.00195,1.00025
3.52375,100.22,1.0022,-0.00195,1.00025
3.524375,100.22,1.0022,-0.00195,1.00025
3.525,100.22,1.0022,-0.00195,1.00025
3.525625,100.22,1.0022,-0.00195,1.00025
3.52625,100.22,1.0022,-0.00195,1.00025
3.526875,100.22,1.0022,-0.00195,1.00025
3.5275,100.22,1.0022,-0.00195,1.00025
3.528125,100.22,1.0022,-0.00195,1.00025
3.52875,100.22,1.0022,-0.00195,1.00025
3.529375,100.21,1.0021,-0.00195,1.00015
3.53,100.22,1.0022,-0.00195,1.00025
3.530625,100.22,1.0022,-0.00195,1.00025
3.53125,100.22,1.0022,-0.00195,1.00025
3.531875,100.22,1.0022,-0.00195,1.00025
3.5325,100.2,1.002,-0.00195,1.00005
3.533125,100.2,1.002,-0.00195,1.00005
3.53375,100.2,1.002,-0.00195,1.00005
3.534375,100.2,1.002,-0.00195,1.00005
3.535,100.2,1.002,-0.00195,1.00005
3.535625,100.19,1.0019,-0.00195,0.99995
3.53625,100.19,1.0019,-0.00195,0.99995
3.536875,100.19,1.0019,-0.00195,0.99995
3.5375,100.19,1.0019,-0.00195,0.99995
3.538125,100.19,1.0019,-0.00195,0.99995
3.53875,100.18,1.0018,-0.00195,0.99985
3.539375,100.18,1.0018,-0.00195,0.99985
3.54,100.18,1.0018,-0.00195,0.99985
3.540625,100.18,1.0018,-0.00195,0.99985
3.54125,100.18,1.0018,-0.00195,0.99985
3.541875,100.18,1.0018,-0.00195,0.99985
3.5425,100.19,1.0019,-0.00195,0.99995
3.543125,100.19,1.0019,-0.00195,0.99995
3.54375,100.19,1.0019,-0.00195,0.99995
3.544375,100.19,1.0019,-0.00195,0.99995
3.545,100.19,1.0019,-0.00195,0.99995
3.545625,100.19,1.0019,-0.00195,0.99995
3.54625,100.19,1.0019,-0.00195,0.99995
3.546875,100.19,1.0019,-0.00195,0.99995
3.5475,100.19,1.0019,-0.00195,0.99995
3.548125,100.19,1.0019,-0.00195,0.99995
3.54875,100.18,1.0018,-0.00195,0.99985
3.549375,100.18,1.0018,-0.00195,0.99985
3.55,100.18,1.0018,-0.00195,0.99985
3.550625,100.18,1.0018,-0.00195,0.99985
3.55125,100.18,1.0018,-0.00195,0.99985
3.551875,100.19,1.0019,-0.00195,0.99995
3.5525,100.21,1.0021,-0.00195,1.00015
3.553125,100.21,1.0021,-0.00195,1.00015
3.55375,100.21,1.0021,-0.00195,1.00015
3.554375,100.21,1.0021,-0.00195,1.00015
3.555,100.21,1.0021,-0.00195,1.00015
3.555625,100.21,1.0021,-0.00195,1.00015
3.55625,100.2,1.002,-0.00195,1.00005
3.556875,100.2,1.002,-0.00195,1.00005
3.5575,100.2,1.002,-0.00195,1.00005
3.558125,100.2,1.002,-0.00195,1.00005
3.55875,100.21,1.0021,-0.00195,1.00015
3.559375,100.21,1.0021,-0.00195,1.00015
3.56,100.21,1.0021,-0.00195,1.00015
3.560625,100.21,1.0021,-0.00195,1.00015
3.56125,100.21,1.0021,-0.00195,1.00015
3.561875,100.22,1.0022,-0.00195,1.00025
3.5625,100.2,1.002,-0.00195,1.00005
3.563125,100.2,1.002,-0.00195,1.00005
3.56375,100.2,1.002,-0.00195,1.00005
3.564375,100.2,1.002,-0.00195,1.00005
3.565,100.2,1.002,-0.00195,1.00005
3.565625,100.2,1.002,-0.00195,1.00005
3.56625,100.2,1.002,-0.00195,1.00005
3.566875,100.2,1.002,-0.00195,1.00005
3.5675,100.2,1.002,-0.00195,1.00005
3.568125,100.2,1.002,-0.00195,1.00005
3.56875,100.2,1.002,-0.00195,1.00005
3.569375,100.2,1.002,-0.00195,1.00005
3.57,100.2,1.002,-0.00195,1.00005
3.570625,100.2,1.002,-0.00195,1.00005
3.57125,100.2,1.002,-0.00195,1.00005
3.571875,100.2,1.002,-0.00195,1.00005
3.5725,100.18,1.0018,-0.00195,0.99985
3.573125,100.18,1.0018,-0.00195,0.99985
3.57375,100.18,1.0018,-0.00195,0.99985
3.574375,100.18,1.0018,-0.00195,0.99985
3.575,100.18,1.0018,-0.00195,0.99985
3.575625,100.18,1.0018,-0.00195,0.99985
3.57625,100.18,1.0018,-0.00195,0.99985
3.576875,100.18,1.0018,-0.00195,0.99985
3.5775,100.18,1.0018,-0.00195,0.99985
3.578125,100.18,1.0018,-0.00195,0.99985
3.57875,100.18,1.0018,-0.00195,0.99985
3.579375,100.18,1.0018,-0.00195,0.99985
3.58,100.18,1.0018,-0.00195,0.99985
3.580625,100.18,1.0018,-0.00195,0.99985
3.58125,100.18,1.0018,-0.00195,0.99985
3.581875,100.18,1.0018,-0.00195,0.99985
3.5825,100.19,1.0019,-0.00195,0.99995
3.583125,100.19,1.0019,-0.00195,0.99995
3.58375,100.19,1.0019,-0.00195,0.99995
3.584375,100.2,1.002,-0.00195,1.00005
3.585,100.2,1.002,-0.00195,1.00005
3.585625,100.2,1.002,-0.00195,1.00005
3.58625,100.19,1.0019,-0.00195,0.99995
3.586875,100.19,1.0019,-0.00195,0.99995
3.5875,100.19,1.0019,-0.00195,0.99995
3.588125,100.19,1.0019,-0.00195,0.99995
3.58875,100.18,1.0018,-0.00195,0.99985
3.589375,100.19,1.0019,-0.00195,0.99995
3.59,100.19,1.0019,-0.00195,0.99995
3.590625,100.19,1.0019,-0.00195,0.99995
3.59125,100.19,1.0019,-0.00195,0.99995
3.591875,100.19,1.0019,-0.00195,0.99995
3.5925,100.21,1.0021,-0.00195,1.00015
3.593125,100.21,1.0021,-0.00195,1.00015
3.59375,100.21,1.0021,-0.00195,1.00015
3.594375,100.21,1.0021,-0.00195,1.00015
3.595,100.21,1.0021,-0.00195,1.00015
3.595625,100.21,1.0021,-0.00195,1.00015
3.59625,100.21,1.0021,-0.00195,1.00015
3.596875,100.21,1.0021,-0.00195,1.00015
3.5975,100.21,1.0021,-0.00195,1.00015
3.598125,100.21,1.0021,-0.00195,1.00015
3.59875,100.2,1.002,-0.00195,1.00005
3.599375,100.2,1.002,-0.00195,1.00005
3.6,100.2,1.002,-0.00195,1.00005
3.600625,100.2,1.002,-0.00195,1.00005
3.60125,100.2,1.002,-0.00195,1.00005
3.601875,100.2,1.002,-0.00195,1.00005
3.6025,100.18,1.0018,-0.00195,0.99985
3.603125,100.18,1.0018,-0.00195,0.99985
3.60375,100.18,1.0018,-0.00195,0.99985
3.604375,100.18,1.0018,-0.00195,0.99985
3.605,100.18,1.0018,-0.00195,0.99985
3.605625,100.18,1.0018,-0.00195,0.99985
3.60625,100.18,1.0018,-0.00195,0.99985
3.606875,100.18,1.0018,-0.00195,0.99985
3.6075,100.18,1.0018,-0.00195,0.99985
3.608125,100.18,1.0018,-0.00195,0.99985
3.60875,100.18,1.0018,-0.00195,0.99985
3.609375,100.19,1.0019,-0.00195,0.99995
3.61,100.19,1.0019,-0.00195,0.99995
3.610625,100.19,1.0019,-0.00195,0.99995
3.61125,100.19,1.0019,-0.00195,0.99995
3.611875,100.19,1.0019,-0.00195,0.99995
3.6125,100.17,1.0017,-0.00195,0.99975
3.613125,100.17,1.0017,-0.00195,0.99975
3.61375,100.17,1.0017,-0.00195,0.99975
3.614375,100.18,1.0018,-0.00195,0.99985
3.615,100.18,1.0018,-0.00195,0.99985
3.615625,100.17,1.0017,-0.00195,0.99975
3.61625,100.17,1.0017,-0.00195,0.99975
3.616875,100.17,1.0017,-0.00195,0.99975
3.6175,100.17,1.0017,-0.00195,0.99975
3.618125,100.17,1.0017,-0.00195,0.99975
3.61875,100.17,1.0017,-0.00195,0.99975
3.619375,100.19,1.0019,-0.00195,0.99995
3.62,100.19,1.0019,-0.00195,0.99995
3.620625,100.19,1.0019,-0.00195,0.99995
3.62125,100.19,1.0019,-0.00195,0.99995
3.621875,100.19,1.0019,-0.00195,0.99995
3.6225,100.21,1.0021,-0.00195,1.00015
3.623125,100.21,1.0021,-0.00195,1.00015
3.62375,100.21,1.0021,-0.00195,1.00015
3.624375,100.21,1.0021,-0.00195,1.00015
3.625,100.21,1.0021,-0.00195,1.00015
3.625625,100.21,1.0021,-0.00195,1.00015
3.62625,100.21,1.0021,-0.00195,1.00015
3.626875,100.21,1.0021,-0.00195,1.00015
3.6275,100.21,1.0021,-0.00195,1.00015
3.628125,100.21,1.0021,-0.00195,1.00015
3.62875,100.21,1.0021,-0.00195,1.00015
3.629375,100.19,1.0019,-0.00195,0.99995
3.63,100.19,1.0019,-0.00195,0.99995
3.630625,100.19,1.0019,-0.00195,0.99995
3.63125,100.19,1.0019,-0.00195,0.99995
3.631875,100.19,1.0019,-0.00195,0.99995
3.6325,100.21,1.0021,-0.00195,1.00015
3.633125,100.21,1.0021,-0.00195,1.00015
3.63375,100.21,1.0021,-0.00195,1.00015
3.634375,100.21,1.0021,-0.00195,1.00015
3.635,100.21,1.0021,-0.00195,1.00015
3.635625,100.21,1.0021,-0.00195,1.00015
3.63625,100.21,1.0021,-0.00195,1.00015
3.636875,100.21,1.0021,-0.00195,1.00015
3.6375,100.21,1.0021,-0.00195,1.00015
3.638125,100.21,1.0021,-0.00195,1.00015
3.63875,100.21,1.0021,-0.00195,1.00015
3.639375,100.19,1.0019,-0.00195,0.99995
3.64,100.19,1.0019,-0.00195,0.99995
3.640625,100.19,1.0019,-0.00195,0.99995
3.64125,100.19,1.0019,-0.00195,0.99995
3.641875,100.19,1.0019,-0.00195,0.99995
3.6425,100.16,1.0016,-0.00195,0.99965
3.643125,100.16,1.0016,-0.00195,0.99965
3.64375,100.16,1.0016,-0.00195,0.99965
3.644375,100.16,1.0016,-0.00195,0.99965
3.645,100.16,1.0016,-0.00195,0.99965
3.645625,100.16,1.0016,-0.00195,0.99965
3.64625,100.16,1.0016,-0.00195,0.99965
3.646875,100.16,1.0016,-0.00195,0.99965
3.6475,100.16,1.0016,-0.00195,0.99965
3.648125,100.16,1.0016,-0.00195,0.99965
3.64875,100.17,1.0017,-0.00195,0.99975
3.649375,100.19,1.0019,-0.00195,0.99995
3.65,100.19,1.0019,-0.00195,0.99995
3.650625,100.19,1.0019,-0.00195,0.99995
3.65125,100.19,1.0019,-0.00195,0.99995
3.651875,100.19,1.0019,-0.00195,0.99995
3.6525,100.18,1.0018,-0.00195,0.99985
3.653125,100.18,1.0018,-0.00195,0.99985
3.65375,100.18,1.0018,-0.00195,0.99985
3.654375,100.18,1.0018,-0.00195,0.99985
3.655,100.18,1.0018,-0.00195,0.99985
3.655625,100.18,1.0018,-0.00195,0.99985
3.65625,100.18,1.0018,-0.00195,0.99985
3.656875,100.17,1.0017,-0.00195,0.99975
3.6575,100.17,1.0017,-0.00195,0.99975
3.658125,100.17,1.0017,-0.00195,0.99975
3.65875,100.18,1.0018,-0.00195,0.99985
3.659375,100.2,1.002,-0.00195,1.00005
3.66,100.2,1.002,-0.00195,1.00005
3.660625,100.2,1.002,-0.00195,1.00005
3.66125,100.2,1.002,-0.00195,1.00005
3.661875,100.2,1.002,-0.00195,1.00005
3.6625,100.23,1.0023,-0.00195,1.00035
3.663125,100.23,1.0023,-0.00195,1.00035
3.66375,100.23,1.0023,-0.00195,1.00035
3.664375,100.23,1.0023,-0.00195,1.00035
3.665,100.23,1.0023,-0.00195,1.00035
3.665625,100.23,1.0023,-0.00195,1.00035
3.66625,100.23,1.0023,-0.00195,1.00035
3.666875,100.23,1.0023,-0.00195,1.00035
3.6675,100.23,1.0023,-0.00195,1.00035
3.668125,100.23,1.0023,-0.00195,1.00035
3.66875,100.22,1.0022,-0.00195,1.00025
3.669375,100.2,1.002,-0.00195,1.00005
3.67,100.2,1.002,-0.00195,1.00005
3.670625,100.2,1.002,-0.00195,1.00005
3.67125,100.2,1.002,-0.00195,1.00005
3.671875,100.2,1.002,-0.00195,1.00005
3.6725,100.21,1.0021,-0.00195,1.00015
3.673125,100.2,1.002,-0.00195,1.00005
3.67375,100.2,1.002,-0.00195,1.00005
3.674375,100.2,1.002,-0.00195,1.00005
3.675,100.2,1.002,-0.00195,1.00005
3.675625,100.2,1.002,-0.00195,1.00005
3.67625,100.2,1.002,-0.00195,1.00005
3.676875,100.2,1.002,-0.00195,1.00005
3.6775,100.2,1.002,-0.00195,1.00005
3.678125,100.2,1.002,-0.00195,1.00005
3.67875,100.2,1.002,-0.00195,1.00005
3.679375,100.17,1.0017,-0.00195,0.99975
3.68,100.17,1.0017,-0.00195,0.99975
3.680625,100.18,1.0018,-0.00195,0.99985
3.68125,100.18,1.0018,-0.00195,0.99985
3.681875,100.18,1.0018,-0.00195,0.99985
3.6825,100.16,1.0016,-0.00195,0.99965
3.683125,100.16,1.0016,-0.00195,0.99965
3.68375,100.16,1.0016,-0.00195,0.99965
3.684375,100.16,1.0016,-0.00195,0.99965
3.685,100.15,1.0015,-0.00195,0.99955
3.685625,100.15,1.0015,-0.00195,0.99955
3.68625,100.15,1.0015,-0.00195,0.99955
3.686875,100.15,1.0015,-0.00195,0.99955
3.6875,100.15,1.0015,-0.00195,0.99955
3.688125,100.15,1.0015,-0.00195,0.99955
3.68875,100.15,1.0015,-0.00195,0.99955
3.689375,100.18,1.0018,-0.00195,0.99985
3.69,100.18,1.0018,-0.00195,0.99985
3.690625,100.18,1.0018,-0.00195,0.99985
3.69125,100.18,1.0018,-0.00195,0.99985
3.691875,100.18,1.0018,-0.00195,0.99985
3.6925,100.19,1.0019,-0.00195,0.99995
3.693125,100.19,1.0019,-0.00195,0.99995
3.69375,100.19,1.0019,-0.00195,0.99995
3.694375,100.19,1.0019,-0.00195,0.99995
3.695,100.19,1.0019,-0.00195,0.99995
3.695625,100.19,1.0019,-0.00195,0.99995
3.69625,100.19,1.0019,-0.00195,0.99995
3.696875,100.19,1.0019,-0.00195,0.99995
3.6975,100.19,1.0019,-0.00195,0.99995
3.698125,100.19,1.0019,-0.00195,0.99995
3.69875,100.19,1.0019,-0.00195,0.99995
3.699375,100.21,1.0021,-0.00195,1.00015
3.7,100.21,1.0021,-0.00195,1.00015
3.700625,100.21,1.0021,-0.00195,1.00015
3.70125,100.22,1.0022,-0.00195,1.00025
3.701875,100.22,1.0022,-0.00195,1.00025
3.7025,100.23,1.0023,-0.00195,1.00035
3.703125,100.23,1.0023,-0.00195,1.00035
3.70375,100.23,1.0023,-0.00195,1.00035
3.704375,100.23,1.0023,-0.00195,1.00035
3.705,100.23,1.0023,-0.00195,1.00035
3.705625,100.23,1.0023,-0.00195,1.00035
3.70625,100.23,1.0023,-0.00195,1.00035
3.706875,100.23,1.0023,-0.00195,1.00035
3.7075,100.23,1.0023,-0.00195,1.00035
3.708125,100.23,1.0023,-0.00195,1.00035
3.70875,100.23,1.0023,-0.00195,1.00035
3.709375,100.2,1.002,-0.00195,1.00005
3.71,100.2,1.002,-0.00195,1.00005
3.710625,100.2,1.002,-0.00195,1.00005
3.71125,100.2,1.002,-0.00195,1.00005
3.711875,100.2,1.002,-0.00195,1.00005
3.7125,100.19,1.0019,-0.00195,0.99995
3.713125,100.2,1.002,-0.00195,1.00005
3.71375,100.2,1.002,-0.00195,1.00005
3.714375,100.19,1.0019,-0.00195,0.99995
3.715,100.19,1.0019,-0.00195,0.99995
3.715625,100.19,1.0019,-0.00195,0.99995
3.71625,100.19,1.0019,-0.00195,0.99995
3.716875,100.19,1.0019,-0.00195,0.99995
3.7175,100.19,1.0019,-0.00195,0.99995
3.718125,100.19,1.0019,-0.00195,0.99995
3.71875,100.19,1.0019,-0.00195,0.99995
3.719375,100.17,1.0017,-0.00195,0.99975
3.72,100.17,1.0017,-0.00195,0.99975
3.720625,100.17,1.0017,-0.00195,0.99975
3.72125,100.17,1.0017,-0.00195,0.99975
3.721875,100.17,1.0017,-0.00195,0.99975
3.7225,100.16,1.0016,-0.00195,0.99965
3.723125,100.16,1.0016,-0.00195,0.99965
3.72375,100.16,1.0016,-0.00195,0.99965
3.724375,100.16,1.0016,-0.00195,0.99965
3.725,100.16,1.0016,-0.00195,0.99965
3.725625,100.16,1.0016,-0.00195,0.99965
3.72625,100.16,1.0016,-0.00195,0.99965
3.726875,100.16,1.0016,-0.00195,0.99965
3.7275,100.15,1.0015,-0.00195,0.99955
3.728125,100.15,1.0015,-0.00195,0.99955
3.72875,100.15,1.0015,-0.00195,0.99955
3.729375,100.18,1.0018,-0.00195,0.99985
3.73,100.18,1.0018,-0.00195,0.99985
3.730625,100.18,1.0018,-0.00195,0.99985
3.73125,100.18,1.0018,-0.00195,0.99985
3.731875,100.18,1.0018,-0.00195,0.99985
3.7325,100.19,1.0019,-0.00195,0.99995
3.733125,100.2,1.002,-0.00195,1.00005
3.73375,100.2,1.002,-0.00195,1.00005
3.734375,100.2,1.002,-0.00195,1.00005
3.735,100.2,1.002,-0.00195,1.00005
3.735625,100.2,1.002,-0.00195,1.00005
3.73625,100.2,1.002,-0.00195,1.00005
3.736875,100.2,1.002,-0.00195,1.00005
3.7375,100.19,1.0019,-0.00195,0.99995
