t,UAB(V),1,UAB
2.59125,100.28,1.0028,1.00307
2.591875,100.28,1.0028,1.00307
2.5925,100.28,1.0028,1.00307
2.593125,100.28,1.0028,1.00307
2.59375,100.28,1.0028,1.00307
2.594375,100.28,1.0028,1.00307
2.595,100.28,1.0028,1.00307
2.595625,100.28,1.0028,1.00307
2.59625,100.28,1.0028,1.00307
2.596875,100.28,1.0028,1.00307
2.5975,100.28,1.0028,1.00307
2.598125,100.28,1.0028,1.00307
2.59875,100.28,1.0028,1.00307
2.599375,100.28,1.0028,1.00307
2.6,100.28,1.0028,1.00307
2.600625,100.27,1.0027,1.00297
2.60125,100.27,1.0027,1.00297
2.601875,100.27,1.0027,1.00297
2.6025,100.27,1.0027,1.00297
2.603125,100.27,1.0027,1.00297
2.60375,100.27,1.0027,1.00297
2.604375,100.27,1.0027,1.00297
2.605,100.27,1.0027,1.00297
2.605625,100.26,1.0026,1.00287
2.60625,100.26,1.0026,1.00287
2.606875,100.26,1.0026,1.00287
2.6075,100.26,1.0026,1.00287
2.608125,100.26,1.0026,1.00287
2.60875,100.26,1.0026,1.00287
2.609375,100.25,1.0025,1.00277
2.61,100.24,1.0024,1.00267
2.610625,100.24,1.0024,1.00267
2.61125,100.25,1.0025,1.00277
2.611875,100.24,1.0024,1.00267
2.6125,100.25,1.0025,1.00277
2.613125,100.25,1.0025,1.00277
2.61375,100.25,1.0025,1.00277
2.614375,100.25,1.0025,1.00277
2.615,100.25,1.0025,1.00277
2.615625,100.25,1.0025,1.00277
2.61625,100.25,1.0025,1.00277
2.616875,100.25,1.0025,1.00277
2.6175,100.25,1.0025,1.00277
2.618125,100.24,1.0024,1.00267
2.61875,100.24,1.0024,1.00267
2.619375,100.23,1.0023,1.00257
2.62,100.23,1.0023,1.00257
2.620625,100.24,1.0024,1.00267
2.62125,100.23,1.0023,1.00257
2.621875,100.23,1.0023,1.00257
2.6225,100.23,1.0023,1.00257
2.623125,100.23,1.0023,1.00257
2.62375,100.23,1.0023,1.00257
2.624375,100.23,1.0023,1.00257
2.625,100.23,1.0023,1.00257
2.625625,100.23,1.0023,1.00257
2.62625,100.23,1.0023,1.00257
2.626875,100.24,1.0024,1.00267
2.6275,100.24,1.0024,1.00267
2.628125,100.24,1.0024,1.00267
2.62875,100.24,1.0024,1.00267
2.629375,100.24,1.0024,1.00267
2.63,100.25,1.0025,1.00277
2.630625,100.24,1.0024,1.00267
2.63125,100.24,1.0024,1.00267
2.631875,100.25,1.0025,1.00277
2.6325,100.24,1.0024,1.00267
2.633125,100.23,1.0023,1.00257
2.63375,100.23,1.0023,1.00257
2.634375,100.23,1.0023,1.00257
2.635,100.23,1.0023,1.00257
2.635625,100.23,1.0023,1.00257
2.63625,100.23,1.0023,1.00257
2.636875,100.23,1.0023,1.00257
2.6375,100.23,1.0023,1.00257
2.638125,100.23,1.0023,1.00257
2.63875,100.23,1.0023,1.00257
2.639375,100.24,1.0024,1.00267
2.64,100.24,1.0024,1.00267
2.640625,100.23,1.0023,1.00257
2.64125,100.23,1.0023,1.00257
2.641875,100.24,1.0024,1.00267
2.6425,100.24,1.0024,1.00267
2.643125,100.24,1.0024,1.00267
2.64375,100.24,1.0024,1.00267
2.644375,100.24,1.0024,1.00267
2.645,100.24,1.0024,1.00267
2.645625,100.24,1.0024,1.00267
2.64625,100.24,1.0024,1.00267
2.646875,100.24,1.0024,1.00267
2.6475,100.24,1.0024,1.00267
2.648125,100.24,1.0024,1.00267
2.64875,100.23,1.0023,1.00257
2.649375,100.24,1.0024,1.00267
2.65,100.23,1.0023,1.00257
2.650625,100.23,1.0023,1.00257
2.65125,100.23,1.0023,1.00257
2.651875,100.23,1.0023,1.00257
2.6525,100.23,1.0023,1.00257
2.653125,100.23,1.0023,1.00257
2.65375,100.23,1.0023,1.00257
2.654375,100.23,1.0023,1.00257
2.655,100.23,1.0023,1.00257
2.655625,100.23,1.0023,1.00257
2.65625,100.23,1.0023,1.00257
2.656875,100.23,1.0023,1.00257
2.6575,100.23,1.0023,1.00257
2.658125,100.23,1.0023,1.00257
2.65875,100.23,1.0023,1.00257
2.659375,100.23,1.0023,1.00257
2.66,100.23,1.0023,1.00257
2.660625,100.24,1.0024,1.00267
2.66125,100.23,1.0023,1.00257
2.661875,100.23,1.0023,1.00257
2.6625,100.23,1.0023,1.00257
2.663125,100.23,1.0023,1.00257
2.66375,100.23,1.0023,1.00257
2.664375,100.23,1.0023,1.00257
2.665,100.23,1.0023,1.00257
2.665625,100.23,1.0023,1.00257
2.66625,100.23,1.0023,1.00257
2.666875,100.23,1.0023,1.00257
2.6675,100.23,1.0023,1.00257
2.668125,100.23,1.0023,1.00257
2.66875,100.23,1.0023,1.00257
2.669375,100.23,1.0023,1.00257
2.67,100.24,1.0024,1.00267
2.670625,100.24,1.0024,1.00267
2.67125,100.25,1.0025,1.00277
2.671875,100.25,1.0025,1.00277
2.6725,100.25,1.0025,1.00277
2.673125,100.25,1.0025,1.00277
2.67375,100.25,1.0025,1.00277
2.674375,100.25,1.0025,1.00277
2.675,100.25,1.0025,1.00277
2.675625,100.25,1.0025,1.00277
2.67625,100.25,1.0025,1.00277
2.676875,100.25,1.0025,1.00277
2.6775,100.25,1.0025,1.00277
2.678125,100.25,1.0025,1.00277
2.67875,100.25,1.0025,1.00277
2.679375,100.24,1.0024,1.00267
2.68,100.25,1.0025,1.00277
2.680625,100.24,1.0024,1.00267
2.68125,100.23,1.0023,1.00257
2.681875,100.24,1.0024,1.00267
2.6825,100.23,1.0023,1.00257
2.683125,100.23,1.0023,1.00257
2.68375,100.23,1.0023,1.00257
2.684375,100.23,1.0023,1.00257
2.685,100.23,1.0023,1.00257
2.685625,100.23,1.0023,1.00257
2.68625,100.23,1.0023,1.00257
2.686875,100.23,1.0023,1.00257
2.6875,100.23,1.0023,1.00257
2.688125,100.23,1.0023,1.00257
2.68875,100.23,1.0023,1.00257
2.689375,100.22,1.0022,1.00247
2.69,100.22,1.0022,1.00247
2.690625,100.21,1.0021,1.00237
2.69125,100.22,1.0022,1.00247
2.691875,100.22,1.0022,1.00247
2.6925,100.23,1.0023,1.00257
2.693125,100.23,1.0023,1.00257
2.69375,100.23,1.0023,1.00257
2.694375,100.23,1.0023,1.00257
2.695,100.23,1.0023,1.00257
2.695625,100.23,1.0023,1.00257
2.69625,100.23,1.0023,1.00257
2.696875,100.23,1.0023,1.00257
2.6975,100.23,1.0023,1.00257
2.698125,100.22,1.0022,1.00247
2.69875,100.22,1.0022,1.00247
2.699375,100.22,1.0022,1.00247
2.7,100.22,1.0022,1.00247
2.700625,100.22,1.0022,1.00247
2.70125,100.22,1.0022,1.00247
2.701875,100.22,1.0022,1.00247
2.7025,100.22,1.0022,1.00247
2.703125,100.22,1.0022,1.00247
2.70375,100.22,1.0022,1.00247
2.704375,100.22,1.0022,1.00247
2.705,100.22,1.0022,1.00247
2.705625,100.22,1.0022,1.00247
2.70625,100.22,1.0022,1.00247
2.706875,100.22,1.0022,1.00247
2.7075,100.22,1.0022,1.00247
2.708125,100.22,1.0022,1.00247
2.70875,100.22,1.0022,1.00247
2.709375,100.22,1.0022,1.00247
2.71,100.22,1.0022,1.00247
2.710625,100.22,1.0022,1.00247
2.71125,100.22,1.0022,1.00247
2.711875,100.22,1.0022,1.00247
2.7125,100.21,1.0021,1.00237
2.713125,100.21,1.0021,1.00237
2.71375,100.21,1.0021,1.00237
2.714375,100.21,1.0021,1.00237
2.715,100.21,1.0021,1.00237
2.715625,100.21,1.0021,1.00237
2.71625,100.21,1.0021,1.00237
2.716875,100.21,1.0021,1.00237
2.7175,100.21,1.0021,1.00237
2.718125,100.21,1.0021,1.00237
2.71875,100.21,1.0021,1.00237
2.719375,100.21,1.0021,1.00237
2.72,100.2,1.002,1.00227
2.720625,100.2,1.002,1.00227
2.72125,100.2,1.002,1.00227
2.721875,100.2,1.002,1.00227
2.7225,100.2,1.002,1.00227
2.723125,100.2,1.002,1.00227
2.72375,100.19,1.0019,1.00217
2.724375,100.19,1.0019,1.00217
2.725,100.19,1.0019,1.00217
2.725625,100.19,1.0019,1.00217
2.72625,100.19,1.0019,1.00217
2.726875,100.2,1.002,1.00227
2.7275,100.2,1.002,1.00227
2.728125,100.19,1.0019,1.00217
2.72875,100.2,1.002,1.00227
2.729375,100.2,1.002,1.00227
2.73,100.2,1.002,1.00227
2.730625,100.2,1.002,1.00227
2.73125,100.2,1.002,1.00227
2.731875,100.2,1.002,1.00227
2.7325,100.2,1.002,1.00227
2.733125,100.2,1.002,1.00227
2.73375,100.2,1.002,1.00227
2.734375,100.2,1.002,1.00227
2.735,100.2,1.002,1.00227
2.735625,100.2,1.002,1.00227
2.73625,100.2,1.002,1.00227
2.736875,100.2,1.002,1.00227
2.7375,100.2,1.002,1.00227
2.738125,100.2,1.002,1.00227
2.73875,100.21,1.0021,1.00237
2.739375,100.21,1.0021,1.00237
2.74,100.21,1.0021,1.00237
2.740625,100.21,1.0021,1.00237
2.74125,100.21,1.0021,1.00237
2.741875,100.21,1.0021,1.00237
2.7425,100.21,1.0021,1.00237
2.743125,100.21,1.0021,1.00237
2.74375,100.21,1.0021,1.00237
2.744375,100.21,1.0021,1.00237
2.745,100.21,1.0021,1.00237
2.745625,100.21,1.0021,1.00237
2.74625,100.21,1.0021,1.00237
2.746875,100.21,1.0021,1.00237
2.7475,100.21,1.0021,1.00237
2.748125,100.21,1.0021,1.00237
2.74875,100.21,1.0021,1.00237
2.749375,100.21,1.0021,1.00237
2.75,100.21,1.0021,1.00237
2.750625,100.21,1.0021,1.00237
2.75125,100.2,1.002,1.00227
2.751875,100.2,1.002,1.00227
2.7525,100.21,1.0021,1.00237
2.753125,100.21,1.0021,1.00237
2.75375,100.21,1.0021,1.00237
2.754375,100.21,1.0021,1.00237
2.755,100.21,1.0021,1.00237
2.755625,100.21,1.0021,1.00237
2.75625,100.21,1.0021,1.00237
2.756875,100.21,1.0021,1.00237
2.7575,100.21,1.0021,1.00237
2.758125,100.21,1.0021,1.00237
2.75875,100.21,1.0021,1.00237
2.759375,100.21,1.0021,1.00237
2.76,100.21,1.0021,1.00237
2.760625,100.21,1.0021,1.00237
2.76125,100.21,1.0021,1.00237
2.761875,100.21,1.0021,1.00237
2.7625,100.21,1.0021,1.00237
2.763125,100.21,1.0021,1.00237
2.76375,100.21,1.0021,1.00237
2.764375,100.21,1.0021,1.00237
2.765,100.21,1.0021,1.00237
2.765625,100.21,1.0021,1.00237
2.76625,100.21,1.0021,1.00237
2.766875,100.21,1.0021,1.00237
2.7675,100.21,1.0021,1.00237
2.768125,100.21,1.0021,1.00237
2.76875,100.21,1.0021,1.00237
2.769375,100.2,1.002,1.00227
2.77,100.19,1.0019,1.00217
2.770625,100.2,1.002,1.00227
2.77125,100.2,1.002,1.00227
2.771875,100.2,1.002,1.00227
2.7725,100.2,1.002,1.00227
2.773125,100.2,1.002,1.00227
2.77375,100.2,1.002,1.00227
2.774375,100.2,1.002,1.00227
2.775,100.2,1.002,1.00227
2.775625,100.2,1.002,1.00227
2.77625,100.2,1.002,1.00227
2.776875,100.2,1.002,1.00227
2.7775,100.2,1.002,1.00227
2.778125,100.2,1.002,1.00227
2.77875,100.2,1.002,1.00227
2.779375,100.2,1.002,1.00227
2.78,100.2,1.002,1.00227
2.780625,100.2,1.002,1.00227
2.78125,100.2,1.002,1.00227
2.781875,100.2,1.002,1.00227
2.7825,100.2,1.002,1.00227
2.783125,100.2,1.002,1.00227
2.78375,100.2,1.002,1.00227
2.784375,100.2,1.002,1.00227
2.785,100.2,1.002,1.00227
2.785625,100.2,1.002,1.00227
2.78625,100.2,1.002,1.00227
2.786875,100.2,1.002,1.00227
2.7875,100.2,1.002,1.00227
2.788125,100.2,1.002,1.00227
2.78875,100.2,1.002,1.00227
2.789375,100.2,1.002,1.00227
2.79,100.2,1.002,1.00227
2.790625,100.2,1.002,1.00227
2.79125,100.19,1.0019,1.00217
2.791875,100.2,1.002,1.00227
2.7925,100.19,1.0019,1.00217
2.793125,100.2,1.002,1.00227
2.79375,100.19,1.0019,1.00217
2.794375,100.19,1.0019,1.00217
2.795,100.19,1.0019,1.00217
2.795625,100.19,1.0019,1.00217
2.79625,100.19,1.0019,1.00217
2.796875,100.19,1.0019,1.00217
2.7975,100.19,1.0019,1.00217
2.798125,100.19,1.0019,1.00217
2.79875,100.19,1.0019,1.00217
2.799375,100.19,1.0019,1.00217
2.8,100.19,1.0019,1.00217
2.800625,100.19,1.0019,1.00217
2.80125,100.2,1.002,1.00227
2.801875,100.2,1.002,1.00227
2.8025,100.2,1.002,1.00227
2.803125,100.2,1.002,1.00227
2.80375,100.2,1.002,1.00227
2.804375,100.2,1.002,1.00227
2.805,100.2,1.002,1.00227
2.805625,100.2,1.002,1.00227
2.80625,100.2,1.002,1.00227
2.806875,100.2,1.002,1.00227
2.8075,100.2,1.002,1.00227
2.808125,100.2,1.002,1.00227
2.80875,100.2,1.002,1.00227
2.809375,100.2,1.002,1.00227
2.81,100.2,1.002,1.00227
2.810625,100.21,1.0021,1.00237
2.81125,100.2,1.002,1.00227
2.811875,100.2,1.002,1.00227
2.8125,100.2,1.002,1.00227
2.813125,100.19,1.0019,1.00217
2.81375,100.2,1.002,1.00227
2.814375,100.2,1.002,1.00227
2.815,100.2,1.002,1.00227
2.815625,100.2,1.002,1.00227
2.81625,100.2,1.002,1.00227
2.816875,100.2,1.002,1.00227
2.8175,100.2,1.002,1.00227
2.818125,100.2,1.002,1.00227
2.81875,100.21,1.0021,1.00237
2.819375,100.2,1.002,1.00227
2.82,100.2,1.002,1.00227
2.820625,100.2,1.002,1.00227
2.82125,100.2,1.002,1.00227
2.821875,100.2,1.002,1.00227
2.8225,100.2,1.002,1.00227
2.823125,100.2,1.002,1.00227
2.82375,100.2,1.002,1.00227
2.824375,100.2,1.002,1.00227
2.825,100.2,1.002,1.00227
2.825625,100.2,1.002,1.00227
2.82625,100.2,1.002,1.00227
2.826875,100.2,1.002,1.00227
2.8275,100.2,1.002,1.00227
2.828125,100.2,1.002,1.00227
2.82875,100.2,1.002,1.00227
2.829375,100.21,1.0021,1.00237
2.83,100.22,1.0022,1.00247
2.830625,100.22,1.0022,1.00247
2.83125,100.21,1.0021,1.00237
2.831875,100.21,1.0021,1.00237
2.8325,100.21,1.0021,1.00237
2.833125,100.21,1.0021,1.00237
2.83375,100.21,1.0021,1.00237
2.834375,100.21,1.0021,1.00237
2.835,100.21,1.0021,1.00237
2.835625,100.21,1.0021,1.00237
2.83625,100.21,1.0021,1.00237
2.836875,100.21,1.0021,1.00237
2.8375,100.21,1.0021,1.00237
2.838125,100.21,1.0021,1.00237
2.83875,100.2,1.002,1.00227
2.839375,100.2,1.002,1.00227
2.84,100.2,1.002,1.00227
2.840625,100.2,1.002,1.00227
2.84125,100.21,1.0021,1.00237
2.841875,100.21,1.0021,1.00237
2.8425,100.21,1.0021,1.00237
2.843125,100.21,1.0021,1.00237
2.84375,100.21,1.0021,1.00237
2.844375,100.21,1.0021,1.00237
2.845,100.21,1.0021,1.00237
2.845625,100.21,1.0021,1.00237
2.84625,100.21,1.0021,1.00237
2.846875,100.2,1.002,1.00227
2.8475,100.21,1.0021,1.00237
2.848125,100.21,1.0021,1.00237
2.84875,100.21,1.0021,1.00237
2.849375,100.19,1.0019,1.00217
2.85,100.19,1.0019,1.00217
2.850625,100.19,1.0019,1.00217
2.85125,100.19,1.0019,1.00217
2.851875,100.19,1.0019,1.00217
2.8525,100.2,1.002,1.00227
2.853125,100.2,1.002,1.00227
2.85375,100.2,1.002,1.00227
2.854375,100.2,1.002,1.00227
2.855,100.2,1.002,1.00227
2.855625,100.2,1.002,1.00227
2.85625,100.2,1.002,1.00227
2.856875,100.2,1.002,1.00227
2.8575,100.2,1.002,1.00227
2.858125,100.2,1.002,1.00227
2.85875,100.2,1.002,1.00227
2.859375,100.2,1.002,1.00227
2.86,100.2,1.002,1.00227
2.860625,100.2,1.002,1.00227
2.86125,100.2,1.002,1.00227
2.861875,100.2,1.002,1.00227
2.8625,100.2,1.002,1.00227
2.863125,100.2,1.002,1.00227
2.86375,100.2,1.002,1.00227
2.864375,100.2,1.002,1.00227
2.865,100.2,1.002,1.00227
2.865625,100.2,1.002,1.00227
2.86625,100.2,1.002,1.00227
2.866875,100.2,1.002,1.00227
2.8675,100.2,1.002,1.00227
2.868125,100.21,1.0021,1.00237
2.86875,100.21,1.0021,1.00237
2.869375,100.21,1.0021,1.00237
2.87,100.21,1.0021,1.00237
2.870625,100.21,1.0021,1.00237
2.87125,100.21,1.0021,1.00237
2.871875,100.21,1.0021,1.00237
2.8725,100.2,1.002,1.00227
2.873125,100.2,1.002,1.00227
2.87375,100.2,1.002,1.00227
2.874375,100.19,1.0019,1.00217
2.875,100.19,1.0019,1.00217
2.875625,100.19,1.0019,1.00217
2.87625,100.19,1.0019,1.00217
2.876875,100.19,1.0019,1.00217
2.8775,100.19,1.0019,1.00217
2.878125,100.19,1.0019,1.00217
2.87875,100.19,1.0019,1.00217
2.879375,100.19,1.0019,1.00217
2.88,100.19,1.0019,1.00217
2.880625,100.19,1.0019,1.00217
2.88125,100.19,1.0019,1.00217
2.881875,100.19,1.0019,1.00217
2.8825,100.19,1.0019,1.00217
2.883125,100.19,1.0019,1.00217
2.88375,100.19,1.0019,1.00217
2.884375,100.19,1.0019,1.00217
2.885,100.19,1.0019,1.00217
2.885625,100.19,1.0019,1.00217
2.88625,100.19,1.0019,1.00217
2.886875,100.19,1.0019,1.00217
2.8875,100.19,1.0019,1.00217
2.888125,100.19,1.0019,1.00217
2.88875,100.19,1.0019,1.00217
2.889375,100.19,1.0019,1.00217
2.89,100.19,1.0019,1.00217
2.890625,100.19,1.0019,1.00217
2.89125,100.19,1.0019,1.00217
2.891875,100.19,1.0019,1.00217
2.8925,100.19,1.0019,1.00217
2.893125,100.19,1.0019,1.00217
2.89375,100.19,1.0019,1.00217
2.894375,100.19,1.0019,1.00217
2.895,100.19,1.0019,1.00217
2.895625,100.19,1.0019,1.00217
2.89625,100.19,1.0019,1.00217
2.896875,100.19,1.0019,1.00217
2.8975,100.19,1.0019,1.00217
2.898125,100.18,1.0018,1.00207
2.89875,100.18,1.0018,1.00207
2.899375,100.18,1.0018,1.00207
2.9,100.18,1.0018,1.00207
2.900625,100.18,1.0018,1.00207
2.90125,100.19,1.0019,1.00217
2.901875,100.19,1.0019,1.00217
2.9025,100.19,1.0019,1.00217
2.903125,100.19,1.0019,1.00217
2.90375,100.19,1.0019,1.00217
2.904375,100.19,1.0019,1.00217
2.905,100.19,1.0019,1.00217
2.905625,100.19,1.0019,1.00217
2.90625,100.19,1.0019,1.00217
2.906875,100.19,1.0019,1.00217
2.9075,100.18,1.0018,1.00207
2.908125,100.18,1.0018,1.00207
2.90875,100.18,1.0018,1.00207
2.909375,100.19,1.0019,1.00217
2.91,100.19,1.0019,1.00217
2.910625,100.2,1.002,1.00227
2.91125,100.2,1.002,1.00227
2.911875,100.2,1.002,1.00227
2.9125,100.2,1.002,1.00227
2.913125,100.2,1.002,1.00227
2.91375,100.2,1.002,1.00227
2.914375,100.2,1.002,1.00227
2.915,100.2,1.002,1.00227
2.915625,100.2,1.002,1.00227
2.91625,100.2,1.002,1.00227
2.916875,100.2,1.002,1.00227
2.9175,100.2,1.002,1.00227
2.918125,100.2,1.002,1.00227
2.91875,100.2,1.002,1.00227
2.919375,100.2,1.002,1.00227
2.92,100.2,1.002,1.00227
2.920625,100.2,1.002,1.00227
2.92125,100.2,1.002,1.00227
2.921875,100.2,1.002,1.00227
2.9225,100.2,1.002,1.00227
2.923125,100.2,1.002,1.00227
2.92375,100.2,1.002,1.00227
2.924375,100.2,1.002,1.00227
2.925,100.2,1.002,1.00227
2.925625,100.2,1.002,1.00227
2.92625,100.2,1.002,1.00227
2.926875,100.2,1.002,1.00227
2.9275,100.2,1.002,1.00227
2.928125,100.2,1.002,1.00227
2.92875,100.2,1.002,1.00227
2.929375,100.2,1.002,1.00227
2.93,100.19,1.0019,1.00217
2.930625,100.19,1.0019,1.00217
2.93125,100.19,1.0019,1.00217
2.931875,100.19,1.0019,1.00217
2.9325,100.19,1.0019,1.00217
2.933125,100.19,1.0019,1.00217
2.93375,100.19,1.0019,1.00217
2.934375,100.19,1.0019,1.00217
2.935,100.19,1.0019,1.00217
2.935625,100.19,1.0019,1.00217
2.93625,100.19,1.0019,1.00217
2.936875,100.19,1.0019,1.00217
2.9375,100.19,1.0019,1.00217
2.938125,100.19,1.0019,1.00217
2.93875,100.18,1.0018,1.00207
2.939375,100.18,1.0018,1.00207
2.94,100.19,1.0019,1.00217
2.940625,100.19,1.0019,1.00217
2.94125,100.19,1.0019,1.00217
2.941875,100.19,1.0019,1.00217
2.9425,100.19,1.0019,1.00217
2.943125,100.19,1.0019,1.00217
2.94375,100.19,1.0019,1.00217
2.944375,100.19,1.0019,1.00217
2.945,100.19,1.0019,1.00217
2.945625,100.19,1.0019,1.00217
2.94625,100.19,1.0019,1.00217
2.946875,100.19,1.0019,1.00217
2.9475,100.19,1.0019,1.00217
2.948125,100.19,1.0019,1.00217
2.94875,100.19,1.0019,1.00217
2.949375,100.19,1.0019,1.00217
2.95,100.2,1.002,1.00227
2.950625,100.19,1.0019,1.00217
2.95125,100.2,1.002,1.00227
2.951875,100.2,1.002,1.00227
2.9525,100.19,1.0019,1.00217
2.953125,100.19,1.0019,1.00217
2.95375,100.19,1.0019,1.00217
2.954375,100.19,1.0019,1.00217
2.955,100.19,1.0019,1.00217
2.955625,100.19,1.0019,1.00217
2.95625,100.19,1.0019,1.00217
2.956875,100.19,1.0019,1.00217
2.9575,100.19,1.0019,1.00217
2.958125,100.18,1.0018,1.00207
2.95875,100.18,1.0018,1.00207
2.959375,100.18,1.0018,1.00207
2.96,100.18,1.0018,1.00207
2.960625,100.18,1.0018,1.00207
2.96125,100.17,1.0017,1.00197
2.961875,100.17,1.0017,1.00197
2.9625,100.17,1.0017,1.00197
2.963125,100.17,1.0017,1.00197
2.96375,100.17,1.0017,1.00197
2.964375,100.17,1.0017,1.00197
2.965,100.17,1.0017,1.00197
2.965625,100.17,1.0017,1.00197
2.96625,100.17,1.0017,1.00197
2.966875,100.18,1.0018,1.00207
2.9675,100.18,1.0018,1.00207
2.968125,100.18,1.0018,1.00207
2.96875,100.18,1.0018,1.00207
2.969375,100.18,1.0018,1.00207
2.97,100.17,1.0017,1.00197
2.970625,100.17,1.0017,1.00197
2.97125,100.17,1.0017,1.00197
2.971875,100.17,1.0017,1.00197
2.9725,100.17,1.0017,1.00197
2.973125,100.18,1.0018,1.00207
2.97375,100.18,1.0018,1.00207
2.974375,100.18,1.0018,1.00207
2.975,100.18,1.0018,1.00207
2.975625,100.18,1.0018,1.00207
2.97625,100.18,1.0018,1.00207
2.976875,100.18,1.0018,1.00207
2.9775,100.18,1.0018,1.00207
2.978125,100.18,1.0018,1.00207
2.97875,100.19,1.0019,1.00217
2.979375,100.18,1.0018,1.00207
2.98,100.19,1.0019,1.00217
2.980625,100.19,1.0019,1.00217
2.98125,100.18,1.0018,1.00207
2.981875,100.18,1.0018,1.00207
2.9825,100.18,1.0018,1.00207
2.983125,100.18,1.0018,1.00207
2.98375,100.18,1.0018,1.00207
2.984375,100.18,1.0018,1.00207
2.985,100.18,1.0018,1.00207
2.985625,100.18,1.0018,1.00207
2.98625,100.18,1.0018,1.00207
2.986875,100.17,1.0017,1.00197
2.9875,100.17,1.0017,1.00197
2.988125,100.17,1.0017,1.00197
2.98875,100.16,1.0016,1.00187
2.989375,100.17,1.0017,1.00197
2.99,100.17,1.0017,1.00197
2.990625,100.17,1.0017,1.00197
2.99125,100.18,1.0018,1.00207
2.991875,100.18,1.0018,1.00207
2.9925,100.18,1.0018,1.00207
2.993125,100.18,1.0018,1.00207
2.99375,100.18,1.0018,1.00207
2.994375,100.18,1.0018,1.00207
2.995,100.18,1.0018,1.00207
2.995625,100.18,1.0018,1.00207
2.99625,100.18,1.0018,1.00207
2.996875,100.18,1.0018,1.00207
2.9975,100.18,1.0018,1.00207
2.998125,100.18,1.0018,1.00207
2.99875,100.17,1.0017,1.00197
2.999375,100.18,1.0018,1.00207
3,100.18,1.0018,1.00207
3.000625,100.17,1.0017,1.00197
3.00125,100.18,1.0018,1.00207
3.001875,100.18,1.0018,1.00207
3.0025,100.18,1.0018,1.00207
3.003125,100.18,1.0018,1.00207
3.00375,100.18,1.0018,1.00207
3.004375,100.18,1.0018,1.00207
3.005,100.18,1.0018,1.00207
3.005625,100.18,1.0018,1.00207
3.00625,100.18,1.0018,1.00207
3.006875,100.18,1.0018,1.00207
3.0075,100.18,1.0018,1.00207
3.008125,100.17,1.0017,1.00197
3.00875,100.18,1.0018,1.00207
3.009375,100.17,1.0017,1.00197
3.01,100.17,1.0017,1.00197
3.010625,100.17,1.0017,1.00197
3.01125,100.17,1.0017,1.00197
3.011875,100.17,1.0017,1.00197
3.0125,100.17,1.0017,1.00197
3.013125,100.17,1.0017,1.00197
3.01375,100.17,1.0017,1.00197
3.014375,100.17,1.0017,1.00197
3.015,100.17,1.0017,1.00197
3.015625,100.17,1.0017,1.00197
3.01625,100.17,1.0017,1.00197
3.016875,100.17,1.0017,1.00197
3.0175,100.17,1.0017,1.00197
3.018125,100.17,1.0017,1.00197
3.01875,100.17,1.0017,1.00197
3.019375,100.17,1.0017,1.00197
3.02,100.17,1.0017,1.00197
3.020625,100.18,1.0018,1.00207
3.02125,100.17,1.0017,1.00197
3.021875,100.17,1.0017,1.00197
3.0225,100.17,1.0017,1.00197
3.023125,100.17,1.0017,1.00197
3.02375,100.17,1.0017,1.00197
3.024375,100.17,1.0017,1.00197
3.025,100.17,1.0017,1.00197
3.025625,100.17,1.0017,1.00197
3.02625,100.17,1.0017,1.00197
3.026875,100.17,1.0017,1.00197
3.0275,100.17,1.0017,1.00197
3.028125,100.17,1.0017,1.00197
3.02875,100.17,1.0017,1.00197
3.029375,100.17,1.0017,1.00197
3.03,100.17,1.0017,1.00197
3.030625,100.16,1.0016,1.00187
3.03125,100.17,1.0017,1.00197
3.031875,100.17,1.0017,1.00197
3.0325,100.16,1.0016,1.00187
3.033125,100.16,1.0016,1.00187
3.03375,100.16,1.0016,1.00187
3.034375,100.16,1.0016,1.00187
3.035,100.16,1.0016,1.00187
3.035625,100.16,1.0016,1.00187
3.03625,100.16,1.0016,1.00187
3.036875,100.16,1.0016,1.00187
3.0375,100.16,1.0016,1.00187
3.038125,100.16,1.0016,1.00187
3.03875,100.16,1.0016,1.00187
3.039375,100.16,1.0016,1.00187
3.04,100.16,1.0016,1.00187
3.040625,100.15,1.0015,1.00177
3.04125,100.15,1.0015,1.00177
3.041875,100.15,1.0015,1.00177
3.0425,100.15,1.0015,1.00177
3.043125,100.16,1.0016,1.00187
3.04375,100.16,1.0016,1.00187
3.044375,100.16,1.0016,1.00187
3.045,100.16,1.0016,1.00187
3.045625,100.15,1.0015,1.00177
3.04625,100.16,1.0016,1.00187
3.046875,100.16,1.0016,1.00187
3.0475,100.16,1.0016,1.00187
3.048125,100.16,1.0016,1.00187
3.04875,100.16,1.0016,1.00187
3.049375,100.16,1.0016,1.00187
3.05,100.16,1.0016,1.00187
3.050625,100.17,1.0017,1.00197
3.05125,100.17,1.0017,1.00197
3.051875,100.17,1.0017,1.00197
3.0525,100.17,1.0017,1.00197
3.053125,100.17,1.0017,1.00197
3.05375,100.17,1.0017,1.00197
3.054375,100.17,1.0017,1.00197
3.055,100.17,1.0017,1.00197
3.055625,100.17,1.0017,1.00197
3.05625,100.17,1.0017,1.00197
3.056875,100.17,1.0017,1.00197
3.0575,100.17,1.0017,1.00197
3.058125,100.17,1.0017,1.00197
3.05875,100.17,1.0017,1.00197
3.059375,100.17,1.0017,1.00197
