t,UAB
0.082969,0.955
0.083125,0.955
0.083281,0.955
0.083437,0.955
0.083594,0.955
0.08375,0.955
0.083906,0.955
0.084062,0.955
0.084219,0.955
0.084375,0.955
0.084531,0.955
0.084687,0.955
0.084844,0.955
0.085,0.955
0.085156,0.955
0.085312,0.955
0.085469,0.955
0.085625,0.9551
0.085781,0.9551
0.085938,0.9551
0.086094,0.9551
0.08625,0.9551
0.086406,0.9551
0.086563,0.9551
0.086719,0.9551
0.086875,0.9551
0.087031,0.9551
0.087188,0.9551
0.087344,0.9551
0.0875,0.9551
0.087656,0.9551
0.087813,0.9551
0.087969,0.9551
0.088125,0.9551
0.088281,0.9551
0.088438,0.9551
0.088594,0.9551
0.08875,0.9551
0.088906,0.9551
0.089063,0.9551
0.089219,0.9551
0.089375,0.9551
0.089531,0.9551
0.089688,0.9551
0.089844,0.9551
0.09,0.9551
0.090156,0.9551
0.090313,0.9551
0.090469,0.9551
0.090625,0.9551
0.090781,0.9551
0.090938,0.9551
0.091094,0.9551
0.09125,0.9551
0.091406,0.9551
0.091563,0.9551
0.091719,0.9551
0.091875,0.9551
0.092031,0.9551
0.092188,0.9551
0.092344,0.9551
0.0925,0.9551
0.092656,0.9551
0.092813,0.9551
0.092969,0.9551
0.093125,0.9551
0.093281,0.9551
0.093438,0.9552
0.093594,0.9552
0.09375,0.9552
0.093906,0.9552
0.094062,0.9552
0.094219,0.9552
0.094375,0.9552
0.094531,0.9552
0.094687,0.9552
0.094844,0.9552
0.095,0.9552
0.095156,0.9552
0.095312,0.9552
0.095469,0.9552
0.095625,0.9552
0.095781,0.9552
0.095937,0.9552
0.096094,0.9552
0.09625,0.9552
0.096406,0.9552
0.096562,0.9552
0.096719,0.9552
0.096875,0.9552
0.097031,0.9552
0.097187,0.9552
0.097344,0.9552
0.0975,0.9552
0.097656,0.9552
0.097812,0.9552
0.097969,0.9552
0.098125,0.9552
0.098281,0.9552
0.098437,0.9552
0.098594,0.9552
0.09875,0.9552
0.098906,0.9552
0.099062,0.9552
0.099219,0.9552
0.099375,0.9552
0.099531,0.9552
0.099687,0.9552
0.099844,0.9552
0.1,0.9552
0.100156,0.9552
0.100313,0.9552
0.100469,0.9552
0.100625,0.9551
0.100781,0.9551
0.100938,0.9551
0.101094,0.9551
0.10125,0.9551
0.101406,0.9551
0.101563,0.9551
0.101719,0.9551
0.101875,0.9551
0.102031,0.9551
0.102188,0.9551
0.102344,0.9551
0.1025,0.9551
0.102656,0.9551
0.102813,0.9551
0.102969,0.9551
0.103125,0.9551
0.103281,0.9551
0.103438,0.9551
0.103594,0.9551
0.10375,0.9551
0.103906,0.9551
0.104063,0.9551
0.104219,0.9551
0.104375,0.9551
0.104531,0.9551
0.104688,0.9551
0.104844,0.9551
0.105,0.9551
0.105156,0.9551
0.105313,0.9551
0.105469,0.9551
0.105625,0.9551
0.105781,0.9551
0.105938,0.9551
0.106094,0.9551
0.10625,0.9551
0.106406,0.9551
0.106563,0.9551
0.106719,0.9551
0.106875,0.9551
0.107031,0.9551
0.107188,0.9551
0.107344,0.9551
0.1075,0.9551
0.107656,0.9551
0.107813,0.9551
0.107969,0.9551
0.108125,0.9551
0.108281,0.9551
0.108438,0.9551
